person_id,day,sleep_hours,screen_time,work_hours,steps,mood
21,7,6.34,7.12,6.4,4414,2.43
21,8,8.67,7.16,3.38,11066,3.45
21,9,8.13,6.2,3.33,13693,2.9
21,10,9.98,3.94,5.33,12667,4.68
21,11,6.73,2.46,9.81,3690,3.42
21,12,7.66,5.27,6.43,10136,3.67
21,13,7.58,4.59,9.51,7055,4.14
21,14,9.44,6.51,6.41,7582,3.89
21,15,7.5,6.6,6.86,2262,2.55
21,16,5.48,7.98,6.5,14384,1.59
21,17,7.38,6.64,5.93,11846,2.89
21,18,6.33,5.66,4.36,14232,1.57
21,19,8.09,5.63,6.99,7065,2.33
21,20,5.21,4.4,4.64,3775,2.45
21,21,4.45,4.07,4.77,10095,2.78
21,22,6.33,7.18,3.29,5131,1.57
21,23,7.89,3.89,5.17,3430,3.23
21,24,8.28,8.0,5.85,2289,2.0
21,25,5.25,5.04,3.15,14757,2.68
21,26,6.76,7.07,5.92,14750,2.38
21,27,6.82,3.73,9.48,1687,3.15
21,28,7.33,5.04,3.84,7094,3.41
21,29,8.84,5.27,3.63,6201,3.4
21,30,10.0,4.21,9.69,7587,4.73
22,1,8.43,4.27,2.59,12971,3.33
22,2,7.65,1.0,6.09,14900,5.0
22,3,6.47,10.37,3.53,2574,1.51
22,4,7.14,5.34,4.66,7263,2.75
22,5,6.12,3.33,4.78,3785,2.88
22,6,7.32,6.66,9.12,11245,3.65
22,7,8.83,3.97,4.56,14488,3.92
22,8,7.78,8.26,10.96,5478,3.47
22,9,7.44,5.75,8.71,11165,3.3
22,10,7.58,1.67,4.73,6447,3.77
22,11,5.6,3.66,6.58,9102,2.75
22,12,8.3,8.04,6.16,4357,3.41
22,13,8.76,4.27,4.8,12175,3.37
22,14,8.05,2.75,9.07,13852,4.01
22,15,3.87,8.45,5.43,3786,1.0
22,16,5.83,6.39,5.14,4308,1.09
22,17,7.37,3.21,4.37,10536,3.41
22,18,5.12,5.93,6.2,7416,1.65
22,19,7.42,2.15,6.4,10783,4.13
22,20,6.04,4.67,9.07,5322,2.78
22,21,4.49,3.69,3.53,13391,1.89
22,22,6.83,5.43,9.16,13261,3.29
22,23,8.31,2.02,6.32,12989,5.0
22,24,5.56,3.04,7.98,6366,3.53
22,25,9.08,4.39,4.59,5891,3.8
22,26,5.77,2.5,5.06,5005,2.68
22,27,7.49,2.7,6.17,2273,2.39
22,28,7.4,6.45,4.41,5247,2.44
22,29,7.85,6.4,7.27,14998,2.36
22,30,8.4,4.53,8.27,1128,3.15
23,1,9.51,4.13,6.29,14139,4.57
23,2,7.34,8.43,5.87,1249,1.18
23,3,7.62,3.71,8.3,12129,4.55
23,4,8.37,5.21,8.53,2987,3.06
23,5,5.63,5.38,6.13,9383,2.88
23,6,6.67,6.72,6.93,3052,2.61
23,7,5.9,4.5,3.15,14882,2.93
23,8,9.27,6.2,6.14,3011,3.44
23,9,7.65,4.35,7.36,14247,3.85
23,10,6.9,5.9,5.14,2587,2.62
23,11,7.03,4.06,3.85,7837,3.41
23,12,7.41,5.89,5.02,6904,3.11
23,13,5.38,3.73,5.86,1589,2.31
23,14,7.2,6.67,5.4,13942,2.45
23,15,6.38,7.31,2.26,11914,1.87
23,16,6.79,3.48,7.28,1985,3.44
23,17,5.28,4.38,6.32,7928,2.53
23,18,5.92,3.48,9.1,2003,3.06
23,19,8.55,7.69,7.47,7265,2.27
23,20,7.6,5.86,2.88,2073,3.68
23,21,6.57,3.43,9.47,11637,2.87
23,22,5.64,3.58,6.93,5827,2.01
23,23,7.15,1.97,4.92,13423,4.11
23,24,9.63,5.04,6.45,12576,4.39
23,25,6.25,4.47,5.56,11972,2.81
23,26,5.25,1.0,6.6,11589,3.88
23,27,8.8,5.28,2.07,12158,3.08
23,28,3.0,5.04,6.61,5552,1.0
23,29,8.01,1.47,5.55,14122,4.42
23,30,7.81,6.66,3.87,12088,3.42
24,1,5.7,7.56,8.08,8701,2.01
24,2,6.53,3.06,4.33,6634,4.49
24,3,3.49,2.27,4.07,14001,2.11
24,4,5.06,6.14,6.9,13317,1.0
24,5,6.32,5.68,2.5,2609,3.51
24,6,5.74,4.55,3.73,11338,2.8
24,7,7.95,3.98,5.76,4792,3.82
24,8,7.74,4.28,5.72,7197,3.88
24,9,6.42,2.22,4.62,9430,4.12
24,10,7.15,3.99,6.69,7785,3.32
24,11,7.09,3.57,9.13,2902,3.67
24,12,4.9,5.12,5.63,12818,1.71
24,13,6.11,6.31,7.27,6956,1.98
24,14,7.21,3.99,3.98,6901,2.9
24,15,3.0,4.25,3.92,13205,1.0
24,16,4.81,5.54,4.66,8478,1.48
24,17,6.74,4.66,4.39,3965,2.33
24,18,6.88,4.82,6.63,2810,3.61
24,19,5.58,6.22,3.37,3581,2.46
24,20,5.1,2.81,7.72,4406,3.07
24,21,7.77,6.95,5.25,10107,3.32
24,22,7.7,9.16,6.49,5675,1.0
24,23,8.34,8.66,5.18,14492,2.79
24,24,6.45,8.0,10.23,9151,1.4
24,25,8.72,5.42,7.86,1886,3.83
24,26,7.33,3.31,2.66,12984,3.72
24,27,5.57,3.65,4.45,10323,3.25
24,28,6.79,4.43,7.37,6856,3.06
24,29,9.06,6.39,6.57,5563,2.91
24,30,6.01,5.68,2.81,8240,3.25
25,1,6.52,4.95,5.63,5883,2.66
25,2,9.29,4.81,8.39,14210,4.44
25,3,8.75,6.02,8.51,11852,3.18
25,4,9.43,8.9,4.45,12085,2.8
25,5,7.56,5.62,6.27,10900,2.97
25,6,7.34,1.28,7.21,3776,4.4
25,7,8.31,4.01,8.61,1662,4.74
25,8,7.98,2.72,8.43,3014,4.94
25,9,7.13,4.57,5.83,8940,1.59
25,10,6.68,3.25,7.76,5942,3.75
25,11,7.88,1.19,8.66,8774,4.61
25,12,9.13,1.82,3.22,10462,4.51
25,13,5.3,4.88,5.87,3575,2.52
25,14,6.16,7.03,4.36,13188,1.24
25,15,7.41,7.11,4.03,14986,3.24
25,16,5.82,5.69,2.84,14990,2.55
25,17,7.0,7.17,7.49,9844,3.07
25,18,8.69,6.46,5.84,13117,2.26
25,19,5.89,3.56,8.48,7770,4.33
25,20,10.0,3.72,4.29,5306,4.63
25,21,5.87,4.91,5.85,12045,2.49
25,22,4.37,5.36,9.15,14680,1.03
25,23,8.25,5.48,6.69,4957,4.0
25,24,8.52,6.5,6.92,6540,3.07
25,25,5.46,7.46,4.07,7448,2.46
25,26,5.21,7.17,7.64,11668,1.0
25,27,7.33,3.04,5.82,10269,3.89
25,28,5.79,4.87,4.04,2773,2.55
25,29,5.27,1.63,2.41,14870,2.64
25,30,5.78,9.44,4.06,7360,1.0
26,1,7.26,6.02,10.89,13668,2.53
26,2,5.74,3.99,5.6,1643,2.84
26,3,10.0,7.38,6.43,13028,4.0
26,4,5.72,2.94,9.98,6663,3.27
26,5,6.69,6.61,4.46,9750,2.17
26,6,6.51,6.87,6.98,6037,3.43
26,7,7.76,7.98,10.54,7365,2.21
26,8,4.91,2.98,7.19,11622,2.26
26,9,7.84,3.37,5.8,10316,3.58
26,10,7.6,4.02,2.91,2269,4.11
26,11,5.99,4.19,9.98,4956,2.42
26,12,6.73,2.29,6.73,5675,3.82
26,13,6.04,3.37,4.47,2473,3.11
26,14,7.67,7.2,6.93,10782,3.28
26,15,7.84,4.22,5.4,13466,2.98
26,16,8.65,8.87,8.8,9671,2.78
26,17,7.24,7.46,8.87,3170,1.63
26,18,6.42,4.17,5.04,12781,2.39
26,19,8.55,4.33,4.34,5270,3.51
26,20,5.91,5.02,6.25,6452,2.19
26,21,6.23,4.36,0.7,3313,3.56
26,22,6.32,4.56,5.82,2689,2.82
26,23,8.18,7.23,8.21,12288,3.26
26,24,6.5,2.98,4.42,12707,3.46
26,25,8.72,3.54,9.56,11971,3.62
26,26,5.48,3.97,9.06,12695,3.04
26,27,6.96,2.96,3.48,5041,3.85
26,28,4.89,10.29,4.21,4786,1.0
26,29,6.31,6.82,6.22,10643,2.2
26,30,10.0,4.64,7.35,8607,5.0
27,1,6.1,7.16,4.89,9890,2.79
27,2,7.59,1.0,4.9,13581,5.0
27,3,7.75,1.0,4.07,12821,5.0
27,4,4.4,8.77,5.51,14957,1.0
27,5,9.05,2.66,0.75,2181,4.26
27,6,6.73,6.04,7.49,6014,1.97
27,7,5.41,3.57,5.63,14743,1.96
27,8,4.57,5.87,7.23,8966,2.66
27,9,7.09,2.19,5.66,12923,3.35
27,10,6.2,1.86,6.69,14848,4.88
27,11,5.78,1.53,5.6,1901,3.72
27,12,7.1,4.28,4.22,13433,3.22
27,13,5.67,7.76,5.27,3048,1.36
27,14,7.34,7.15,6.45,5818,2.94
27,15,4.7,6.68,4.35,5576,1.0
27,16,5.75,3.72,4.37,9236,2.35
27,17,4.67,8.73,4.55,3598,1.05
27,18,8.37,6.5,7.22,11839,3.93
27,19,8.86,4.21,8.14,10603,4.28
27,20,5.7,2.58,9.54,4332,3.45
27,21,9.85,6.51,6.96,6033,3.79
27,22,5.75,6.35,6.7,13478,1.63
27,23,7.5,4.55,4.35,12772,2.98
27,24,4.28,2.88,10.02,1571,2.62
27,25,7.84,5.38,8.01,5086,2.87
27,26,6.74,4.66,5.2,5588,2.92
27,27,8.79,6.79,3.25,2605,3.36
27,28,5.51,4.25,4.71,9516,2.12
27,29,6.25,2.16,4.33,5239,3.23
27,30,7.7,5.89,4.74,7326,3.54
28,1,7.6,3.18,5.62,11544,3.82
28,2,6.97,3.54,5.42,10947,3.2
28,3,6.46,10.01,7.56,2030,1.32
28,4,7.61,6.1,6.89,7358,2.5
28,5,6.36,6.77,6.31,11570,2.01
28,6,5.43,5.06,7.98,10381,2.05
28,7,6.98,4.74,6.5,2894,2.79
28,8,8.1,6.18,5.72,6178,3.25
28,9,5.86,5.36,8.53,13674,3.18
28,10,6.69,8.61,5.3,4624,2.32
28,11,7.81,6.96,3.55,3212,3.58
28,12,10.0,5.53,8.55,7146,3.97
28,13,6.11,5.63,6.95,12516,2.92
28,14,5.83,4.15,2.89,4569,3.23
28,15,8.6,7.91,4.17,6068,2.35
28,16,8.49,3.54,3.95,2907,3.88
28,17,7.64,5.08,3.13,10080,2.57
28,18,6.45,4.27,4.98,4775,2.98
28,19,5.29,5.05,6.43,12831,2.02
28,20,3.59,9.27,8.48,12748,1.0
28,21,7.75,7.14,3.6,9633,1.5
28,22,8.83,6.59,7.72,8236,3.02
28,23,6.66,6.24,3.18,9456,2.29
28,24,8.04,10.77,7.66,13444,1.41
28,25,7.48,5.34,4.01,12523,3.0
28,26,6.87,4.9,7.73,11345,3.48
28,27,6.84,4.09,4.85,1228,3.76
28,28,8.44,6.14,6.62,12445,3.45
28,29,7.42,4.96,6.64,14607,3.17
28,30,8.36,3.58,5.52,3410,4.43
29,1,7.38,1.57,5.17,8465,4.61
29,2,8.0,3.89,8.0,13197,3.48
29,3,7.17,2.77,5.41,4768,3.1
29,4,6.01,1.67,7.84,12475,3.45
29,5,7.92,6.59,8.45,8325,2.96
29,6,6.77,4.35,3.91,14272,2.52
29,7,5.52,6.98,5.82,10743,1.17
29,8,7.39,4.52,6.02,13352,3.14
29,9,7.01,7.52,6.11,3155,2.37
29,10,5.72,2.07,7.87,9518,2.25
29,11,9.46,6.51,5.53,11891,2.85
29,12,7.98,6.62,4.01,11740,3.12
29,13,8.97,4.12,4.76,7678,3.78
29,14,6.8,5.82,7.11,8996,2.61
29,15,8.94,5.03,10.76,4791,3.85
29,16,5.99,7.34,3.65,9737,2.14
29,17,9.33,1.0,7.44,7430,5.0
29,18,5.13,2.78,3.2,3630,3.58
29,19,7.81,6.85,2.86,12360,2.93
29,20,6.08,3.58,7.96,5151,2.37
29,21,8.13,10.01,7.6,13095,2.44
29,22,9.12,4.71,5.34,8382,4.33
29,23,5.92,4.7,8.23,11776,2.78
29,24,4.91,6.18,4.55,13653,1.71
29,25,6.2,4.47,3.88,4720,2.81
29,26,5.83,4.37,9.75,4001,3.53
29,27,7.48,8.31,6.28,9044,2.7
29,28,7.55,6.21,7.61,2552,2.05
29,29,8.99,3.69,6.76,6523,4.12
29,30,9.51,8.52,5.71,1154,2.77
30,1,4.7,4.61,6.6,14016,2.29
30,2,5.36,6.76,8.22,12394,2.03
30,3,8.05,4.49,9.03,5272,3.77
30,4,8.68,3.13,7.01,4783,4.46
30,5,9.09,6.42,6.86,10344,3.6
30,6,6.81,3.86,4.89,4228,4.24
30,7,10.0,3.64,10.2,10549,4.48
30,8,4.88,5.44,8.02,1300,1.6
30,9,5.73,4.49,1.27,2537,3.0
30,10,5.67,1.0,6.12,4661,4.14
30,11,6.48,1.78,5.47,6091,3.59
30,12,4.93,2.64,3.99,7273,2.72
30,13,7.71,3.56,9.04,8489,4.05
30,14,6.62,7.19,6.8,9429,2.1
30,15,6.48,3.45,6.76,4122,3.87
30,16,7.36,2.31,3.29,7500,4.15
30,17,7.81,5.86,5.44,13665,2.43
30,18,8.23,6.37,6.31,2172,2.17
30,19,7.76,6.67,6.27,5726,2.92
30,20,7.07,6.54,4.78,12197,2.75
30,21,6.88,7.74,8.07,8288,2.64
30,22,7.12,5.25,3.45,11546,3.16
30,23,6.33,4.98,4.91,2674,2.0
30,24,7.62,3.68,4.82,7947,4.03
30,25,6.81,3.35,4.48,8124,4.39
30,26,6.47,5.59,2.97,13697,2.21
30,27,3.88,4.36,9.29,10111,2.13
30,28,8.77,2.6,3.95,7200,4.17
30,29,6.85,1.81,4.48,5920,3.83
30,30,8.79,4.7,5.36,2016,3.55
31,1,5.52,5.4,5.84,14524,2.0
31,2,6.38,4.48,9.17,5530,2.18
31,3,9.53,8.69,3.53,13156,2.34
31,4,6.57,5.83,6.37,14472,3.11
31,5,9.4,6.6,7.72,14028,2.77
31,6,5.62,3.71,4.51,11379,2.57
31,7,8.31,4.94,7.85,10554,4.64
31,8,8.4,4.17,7.4,4659,5.0
31,9,7.36,5.8,8.26,12211,2.96
31,10,7.35,3.92,6.25,7159,3.82
31,11,6.31,5.82,3.26,3892,2.56
31,12,5.63,2.72,5.83,2798,3.74
31,13,8.15,7.25,4.17,2876,2.49
31,14,5.15,3.92,6.63,4734,2.65
31,15,6.46,1.0,5.22,8311,3.83
31,16,7.6,5.87,2.98,7496,2.53
31,17,7.12,3.28,5.59,12575,3.94
31,18,6.65,2.35,8.73,8242,3.63
31,19,6.83,5.44,8.47,2223,2.28
31,20,5.71,1.75,4.52,10205,3.13
31,21,8.82,4.01,8.11,5753,3.93
31,22,7.44,8.33,3.43,2997,2.61
31,23,9.34,1.94,9.26,11921,4.67
31,24,5.68,2.15,4.42,1250,3.49
31,25,7.18,3.73,9.37,2173,3.95
31,26,6.69,4.2,2.93,12824,3.39
31,27,8.61,7.54,5.78,6287,2.68
31,28,7.23,1.08,5.79,7617,4.84
31,29,9.01,5.74,5.74,14247,4.13
31,30,6.66,1.27,7.59,6233,4.53
32,1,6.91,7.26,6.17,2847,1.91
32,2,7.94,5.76,4.9,12347,2.92
32,3,4.21,5.22,8.29,9605,1.77
32,4,5.27,5.82,9.66,9210,2.12
32,5,4.69,4.68,5.03,9737,1.69
32,6,4.03,4.0,5.86,14833,1.79
32,7,5.54,6.96,5.8,4516,1.27
32,8,6.89,6.45,7.03,6111,1.65
32,9,6.76,6.87,2.58,12529,3.66
32,10,8.34,5.04,5.87,9283,4.27
32,11,3.0,6.14,6.49,14368,1.0
32,12,5.99,1.86,4.41,12586,3.61
32,13,5.76,7.67,9.65,14509,1.59
32,14,8.2,1.28,6.09,10232,4.87
32,15,7.05,4.14,8.19,13710,3.69
32,16,7.67,4.38,4.96,2860,3.3
32,17,7.41,5.02,2.86,1343,3.84
32,18,7.27,1.0,4.8,4392,4.86
32,19,7.88,3.53,4.89,14407,3.59
32,20,7.25,9.39,6.99,8194,1.75
32,21,8.46,7.61,5.28,10799,3.06
32,22,9.45,6.24,4.49,14349,3.49
32,23,7.81,1.86,4.7,14490,4.45
32,24,8.14,4.42,5.88,8371,3.88
32,25,6.49,4.3,4.85,14180,2.83
32,26,4.64,2.56,5.81,7276,1.79
32,27,7.13,8.19,6.24,14419,2.85
32,28,8.74,6.95,4.44,1118,3.21
32,29,6.99,4.5,9.21,5421,2.7
32,30,6.79,7.41,5.12,13361,2.02
33,1,4.72,4.82,7.08,4209,1.97
33,2,5.52,3.41,5.15,11185,2.2
33,3,7.01,4.51,5.55,11563,3.66
33,4,5.29,3.21,9.07,4395,2.87
33,5,5.36,6.0,7.29,3817,1.41
33,6,6.97,4.79,8.44,11713,2.51
33,7,5.35,4.66,6.52,3443,2.59
33,8,8.4,7.19,8.17,10335,3.7
33,9,3.6,3.15,9.63,6666,1.29
33,10,3.9,4.37,7.88,11121,2.05
33,11,7.49,9.56,2.07,4880,1.79
33,12,7.52,3.3,5.85,7539,3.4
33,13,7.61,6.43,6.45,3689,2.65
33,14,7.38,6.59,4.94,10799,2.64
33,15,9.79,6.96,9.44,12238,2.28
33,16,7.0,7.23,3.91,3735,1.88
33,17,7.29,3.21,12.0,2932,2.92
33,18,5.55,4.84,7.78,3707,2.65
33,19,6.0,5.4,4.79,1564,2.28
33,20,6.54,3.03,6.93,8314,1.88
33,21,5.65,6.89,3.21,14059,2.5
33,22,9.19,4.64,9.31,2893,4.54
33,23,8.62,6.89,6.97,9638,3.62
33,24,7.53,3.26,4.92,2074,3.7
33,25,8.81,5.69,5.77,1229,4.09
33,26,7.3,6.22,6.52,1048,1.78
33,27,7.96,4.5,7.15,12609,3.9
33,28,5.51,6.84,4.48,1122,1.67
33,29,7.64,3.57,8.2,11394,3.68
33,30,6.17,6.39,8.35,5551,2.11
34,1,7.47,1.84,5.57,14560,4.72
34,2,10.0,6.65,8.22,5597,4.11
34,3,6.26,4.0,8.3,1847,3.15
34,4,5.52,5.13,2.44,5698,2.54
34,5,8.12,7.8,9.11,12652,2.87
34,6,7.48,6.33,7.97,3881,2.24
34,7,8.28,5.84,6.21,1947,3.45
34,8,5.06,2.64,2.73,1564,3.4
34,9,8.06,6.96,7.28,10583,3.06
34,10,6.29,4.86,7.31,6335,3.1
34,11,6.95,1.81,6.84,7683,3.65
34,12,5.99,3.72,4.36,14199,3.4
34,13,4.18,6.86,5.95,2603,1.95
34,14,3.75,2.61,4.08,14350,1.74
34,15,6.68,5.76,7.38,11694,2.78
34,16,7.37,2.0,4.03,2356,4.34
34,17,5.61,3.82,4.85,3040,2.66
34,18,7.8,10.38,4.04,5402,1.72
34,19,7.52,3.2,5.02,8848,4.28
34,20,5.09,3.74,5.48,14499,2.0
34,21,8.83,5.51,8.18,8226,4.18
34,22,5.4,6.44,4.19,14434,1.56
34,23,6.67,6.53,3.92,8926,3.38
34,24,7.2,3.45,5.77,12434,3.09
34,25,7.2,4.77,4.23,5195,3.57
34,26,6.44,6.22,3.33,1681,1.86
34,27,6.88,4.4,3.99,8339,3.31
34,28,8.23,5.32,9.46,2075,2.98
34,29,7.01,6.72,5.21,10118,2.65
34,30,6.24,4.64,6.32,3161,3.67
35,1,8.21,3.83,4.5,7041,3.73
35,2,4.81,1.38,9.72,6419,3.28
35,3,8.89,6.75,4.63,9012,3.61
35,4,6.72,7.39,8.04,9874,2.63
35,5,8.95,3.57,3.83,1885,4.21
35,6,7.21,5.02,8.69,14876,3.03
35,7,5.3,1.79,4.05,14665,3.7
35,8,5.36,4.49,5.31,4697,2.74
35,9,5.46,4.03,7.79,3926,2.82
35,10,6.6,7.07,4.87,7870,2.43
35,11,7.23,6.04,8.04,9113,1.47
35,12,6.98,4.79,5.09,8776,3.92
35,13,8.01,3.85,3.29,14956,3.95
35,14,5.89,4.79,9.67,4022,3.35
35,15,7.58,6.68,4.64,10969,1.27
35,16,7.1,8.8,3.87,13161,1.82
35,17,9.62,4.22,5.53,7985,5.0
35,18,8.03,3.96,3.85,10867,2.22
35,19,8.06,9.31,5.37,10137,1.66
35,20,6.89,6.52,4.87,10736,2.04
35,21,6.51,2.68,6.4,6153,3.7
35,22,6.56,3.13,8.66,6522,2.67
35,23,7.72,2.89,7.65,1964,3.44
35,24,5.69,4.62,5.1,4170,2.59
35,25,7.23,5.02,6.89,2013,3.28
35,26,6.69,6.29,6.62,1754,2.19
35,27,8.43,6.05,5.62,10549,3.16
35,28,7.47,3.23,6.5,14460,4.12
35,29,6.4,7.49,5.75,4071,2.31
35,30,8.81,7.2,3.71,5326,2.75
36,1,6.09,6.19,6.82,1392,2.46
36,2,4.03,7.17,6.46,9123,1.14
36,3,7.06,4.45,6.4,12796,3.45
36,4,7.57,4.73,6.57,5133,3.57
36,5,5.78,5.73,4.55,10896,2.63
36,6,7.61,3.08,6.27,13171,3.76
36,7,5.87,5.39,8.52,3017,2.77
36,8,4.95,6.4,7.04,3868,2.01
36,9,7.94,5.8,10.12,7159,3.26
36,10,6.75,3.35,7.17,1648,3.21
36,11,7.66,5.22,6.58,13272,3.49
36,12,5.1,6.34,7.34,6424,2.03
36,13,5.04,1.34,3.98,6660,3.25
36,14,6.39,5.53,8.72,9592,2.61
36,15,3.68,4.19,6.9,6906,1.0
36,16,6.11,7.22,4.86,7944,2.52
36,17,6.49,7.33,5.8,10746,1.05
36,18,8.1,3.7,1.82,8875,3.74
36,19,7.33,4.38,5.6,13144,2.69
36,20,6.92,4.73,10.3,13811,3.97
36,21,8.55,2.58,3.59,10503,3.88
36,22,6.61,1.81,4.52,12867,4.13
36,23,5.24,6.47,2.32,8734,1.81
36,24,4.92,5.6,5.29,4253,2.19
36,25,7.69,4.1,3.39,8964,3.4
36,26,6.76,4.63,4.31,1495,3.01
36,27,7.33,3.01,4.24,8795,4.31
36,28,4.44,5.66,8.01,5415,2.42
36,29,4.86,5.27,5.48,4870,1.63
36,30,7.43,7.02,4.85,12790,2.73
37,1,5.75,2.1,6.5,4435,4.17
37,2,8.03,4.72,8.33,5938,3.76
37,3,7.57,4.95,4.92,4345,3.41
37,4,7.07,2.44,10.68,4554,3.68
37,5,7.78,3.05,7.09,8095,3.5
37,6,8.31,6.9,6.26,4771,2.88
37,7,7.82,5.65,5.84,5466,2.78
37,8,9.9,6.72,5.24,3800,2.71
37,9,10.0,7.72,3.51,6356,3.5
37,10,8.83,3.16,5.07,3269,5.0
37,11,7.88,6.23,4.51,12089,2.77
37,12,7.08,6.94,7.73,14353,2.06
37,13,5.77,2.56,4.86,9809,3.18
37,14,7.5,6.35,5.4,4174,2.54
37,15,6.56,5.08,4.79,3983,3.41
37,16,6.26,2.69,6.54,5581,2.98
37,17,9.0,1.28,6.23,12998,5.0
37,18,7.49,4.84,5.14,10063,2.74
37,19,9.5,5.61,7.17,5911,4.52
37,20,7.18,3.26,5.35,14927,3.89
37,21,6.61,3.19,5.86,6141,3.9
37,22,7.0,7.46,7.97,4293,1.56
37,23,8.8,7.49,8.47,1235,2.88
37,24,5.11,6.57,8.05,2259,1.57
37,25,9.08,5.38,4.54,7643,3.73
37,26,7.49,2.22,5.61,8777,4.56
37,27,8.59,3.29,8.02,3989,3.55
37,28,5.59,7.24,5.41,13522,2.49
37,29,5.41,5.83,6.34,9539,3.54
37,30,7.66,1.0,4.98,4758,5.0
38,1,9.64,4.75,3.78,8280,3.49
38,2,7.85,8.27,5.56,5210,2.39
38,3,10.0,6.25,4.66,12785,3.71
38,4,5.16,7.25,7.56,9880,1.78
38,5,8.07,11.23,7.62,4431,1.14
38,6,9.2,4.04,6.58,12042,4.52
38,7,9.02,7.59,5.38,14391,3.64
38,8,6.64,7.06,3.86,1191,2.7
38,9,7.01,4.52,6.15,10065,2.89
38,10,4.1,1.07,3.97,9536,2.69
38,11,4.61,4.58,1.06,13571,1.33
38,12,7.78,7.37,4.57,14993,2.6
38,13,5.15,7.51,7.46,7009,1.77
38,14,7.35,6.8,5.06,9290,2.61
38,15,7.46,6.04,6.51,10894,2.88
38,16,7.75,1.62,5.66,3650,3.91
38,17,5.55,5.72,9.92,12930,1.3
38,18,6.0,1.19,6.86,11874,4.16
38,19,7.56,7.68,6.21,3423,2.57
38,20,5.18,2.76,7.42,10817,2.95
38,21,6.08,3.78,5.49,11150,2.89
38,22,4.15,2.5,6.29,1223,2.72
38,23,7.83,4.34,5.21,9183,3.09
38,24,5.23,4.56,7.22,10301,1.65
38,25,5.65,6.7,4.38,1581,1.94
38,26,9.61,9.11,2.53,12455,2.92
38,27,8.17,2.53,5.2,9353,4.04
38,28,6.97,6.01,6.17,6153,2.33
38,29,7.0,3.96,4.72,11940,3.39
38,30,6.25,4.79,3.45,12115,2.35
39,1,9.84,4.75,5.21,13093,4.7
39,2,8.54,6.0,6.5,13989,3.36
39,3,8.88,6.48,7.46,5647,4.41
39,4,6.28,10.08,5.92,14201,1.0
39,5,8.89,4.94,4.98,10964,3.39
39,6,5.9,1.69,5.35,9728,3.08
39,7,7.12,2.67,6.2,1966,3.97
39,8,6.59,4.97,6.3,2558,2.89
39,9,7.92,4.56,6.71,6409,3.36
39,10,7.06,7.87,7.17,7017,1.94
39,11,7.28,2.1,7.49,1028,4.67
39,12,6.14,6.07,8.07,8105,2.13
39,13,6.37,4.42,3.8,13280,2.58
39,14,8.2,2.65,5.8,6906,4.68
39,15,7.48,5.17,2.13,7941,3.49
39,16,5.7,4.98,6.27,3577,3.94
39,17,8.29,6.67,5.64,9128,2.02
39,18,5.68,7.81,4.02,6622,1.35
39,19,5.49,6.15,5.83,14429,2.08
39,20,5.05,1.29,5.75,2079,3.34
39,21,7.69,5.45,4.43,6463,2.44
39,22,10.0,5.08,0.23,7256,4.22
39,23,6.05,4.92,7.11,10599,2.35
39,24,7.82,3.18,5.3,10186,5.0
39,25,6.12,4.3,6.53,1400,2.78
39,26,9.85,1.0,0.82,2353,5.0
39,27,7.16,2.84,5.65,1022,3.91
39,28,7.3,3.45,6.33,9625,3.37
39,29,5.73,6.28,6.06,3098,1.0
39,30,7.36,1.16,8.36,4264,4.62
40,1,6.36,5.83,7.2,4241,2.97
40,2,6.39,8.22,6.41,6260,2.45
40,3,10.0,5.78,7.35,8990,3.83
40,4,6.14,1.99,3.81,14098,3.92
40,5,8.46,4.97,4.8,13915,2.81
40,6,5.74,6.21,5.67,6006,2.6
40,7,6.4,6.63,4.91,10258,1.93
40,8,5.77,2.73,5.18,13577,2.82
40,9,8.7,3.96,8.53,3196,3.75
40,10,5.85,7.34,4.68,2309,2.07
40,11,8.32,2.34,6.53,2231,4.94
40,12,5.0,6.45,8.58,10965,3.06
40,13,7.53,6.05,6.03,5944,2.71
40,14,7.91,1.0,7.35,4933,4.03
40,15,6.78,1.36,4.26,4324,4.68
40,16,6.09,6.82,9.15,1307,2.32
40,17,6.28,2.19,6.74,13627,3.77
40,18,10.0,6.12,7.53,11955,3.37
40,19,7.71,3.4,5.6,1783,2.96
40,20,6.59,7.47,4.39,11813,2.19
40,21,7.05,4.31,5.83,7843,3.8
40,22,5.52,4.1,7.31,2425,2.73
40,23,6.78,6.94,6.82,2224,2.05
40,24,8.63,5.42,6.4,13884,3.52
40,25,9.37,4.16,6.1,12478,3.69
40,26,8.84,4.63,3.99,6938,3.36
40,27,6.02,5.3,6.08,2465,2.75
40,28,6.48,6.54,3.89,12215,2.54
40,29,6.36,5.77,3.89,7912,2.64
40,30,7.93,1.0,8.27,12401,4.12
41,1,7.29,7.18,2.53,11067,2.0
41,2,4.55,3.19,2.39,11974,2.43
41,3,9.79,7.32,7.15,4391,2.33
41,4,7.96,6.61,2.32,7458,2.5
41,5,7.23,4.16,6.08,4203,4.04
41,6,8.1,5.12,8.51,4531,3.6
41,7,7.67,5.04,4.95,10321,3.53
41,8,8.14,4.09,2.85,4401,3.23
41,9,9.03,1.97,3.34,3492,3.63
41,10,8.6,4.41,2.05,3322,3.23
41,11,8.64,2.05,6.91,6247,4.42
41,12,5.08,3.79,6.41,8593,2.72
41,13,4.16,5.62,3.62,3191,1.48
